time,data,error,instrument,type
2459169.496816716,0.9967969242960344,0.0026017597,TESSY2,LC
2459169.4982055672,0.9997605361820948,0.0026086674,TESSY2,LC
2459169.4995944183,1.0011069589406127,0.0026096499,TESSY2,LC
2459169.5009832694,0.9995269825750596,0.0026073093,TESSY2,LC
2459169.5023721205,0.9977951870637132,0.0026039528,TESSY2,LC
2459169.503760971,0.996946952470868,0.0026044988,TESSY2,LC
2459169.505149822,1.0056310587586448,0.0026083658,TESSY2,LC
2459169.5065386733,1.0009817859376866,0.0026084431,TESSY2,LC
2459169.5079275244,0.9977841739880572,0.0026068741,TESSY2,LC
2459169.509316375,1.0003368429726904,0.0026047761,TESSY2,LC
2459169.510705226,0.9980366128537616,0.0026077847,TESSY2,LC
2459169.5134829283,1.0001322353169035,0.0026094744,TESSY2,LC
2459169.514871779,0.9989835779470412,0.0026036031,TESSY2,LC
2459169.51626063,1.0020838014910214,0.0026066524,TESSY2,LC
2459169.517649481,1.0007342359318454,0.0026064897,TESSY2,LC
2459169.519038332,0.9971808013332496,0.0026041716,TESSY2,LC
2459169.520427183,0.9972369076786964,0.0026013835,TESSY2,LC
2459169.521816034,1.000550444955621,0.0026066196,TESSY2,LC
2459169.523204885,0.993014363152393,0.0026001525,TESSY2,LC
2459169.524593736,0.9960858623198268,0.0026044182,TESSY2,LC
2459169.5259825867,0.9913198924437956,0.0025996715,TESSY2,LC
2459169.5273714378,0.9903152734929478,0.0025986147,TESSY2,LC
2459169.528760289,0.9914855155232142,0.0025995576,TESSY2,LC
2459169.5301491395,0.9897900185214692,0.0025999511,TESSY2,LC
2459169.5315379906,0.9948415324779432,0.0026020166,TESSY2,LC
2459169.532926841,0.9878929073876702,0.0025960247,TESSY2,LC
2459169.5343156923,0.992116153283564,0.0026014247,TESSY2,LC
2459169.535704544,0.9933681201478176,0.0025981399,TESSY2,LC
2459169.537093394,0.9894072379879768,0.0025990941,TESSY2,LC
2459169.538482245,0.9891133468153072,0.0025981732,TESSY2,LC
2459169.539871096,0.9918148966255116,0.002597763,TESSY2,LC
2459169.5412599472,0.9914027574203862,0.0026011001,TESSY2,LC
2459169.542648798,0.9898321491932904,0.0025972952,TESSY2,LC
2459169.544037649,0.9891899319643666,0.0025963301,TESSY2,LC
2459169.5454265,0.9867567257266202,0.0025963746,TESSY2,LC
2459169.5468153507,0.9891122704715004,0.0025970757,TESSY2,LC
2459169.5482042017,0.989788346222662,0.0025998091,TESSY2,LC
2459169.5495930524,0.9929222129753968,0.0025987644,TESSY2,LC
2459169.5509819034,0.9904565807128256,0.0025980268,TESSY2,LC
2459169.5523707545,0.9863785194604864,0.0025973634,TESSY2,LC
2459169.553759605,0.9901750192142356,0.002598295,TESSY2,LC
2459169.555148456,0.9864883899618788,0.0025953504,TESSY2,LC
2459169.556537308,0.9927617017265288,0.0025994736,TESSY2,LC
2459169.5579261584,0.9889483544873212,0.0025949003,TESSY2,LC
2459169.559315009,0.9928757982622864,0.0026026396,TESSY2,LC
2459169.56070386,0.9889603530422652,0.002601306,TESSY2,LC
2459169.5620927108,0.9899080488316464,0.0025997304,TESSY2,LC
2459169.563481562,0.9887788256292503,0.0025957343,TESSY2,LC
2459169.564870413,0.9883310634352682,0.0025960125,TESSY2,LC
2459169.5662592635,0.9848826222511654,0.0025945897,TESSY2,LC
2459169.567648114,0.9917608020750648,0.0025981506,TESSY2,LC
2459169.5690369653,0.9903271229073296,0.0025997863,TESSY2,LC
2459169.5704258163,0.9859575547449404,0.0025945627,TESSY2,LC
2459169.571814667,0.9910247675902008,0.0025983863,TESSY2,LC
2459169.573203518,0.988568101446866,0.0025948312,TESSY2,LC
2459169.574592369,0.99092438630479,0.0025978109,TESSY2,LC
2459169.57598122,0.988578212167434,0.0025960125,TESSY2,LC
2459169.5773700704,0.9898525590384242,0.0025959641,TESSY2,LC
2459169.578758921,0.9917027369046908,0.0025965285,TESSY2,LC
2459169.580147773,0.991152405782425,0.0026039961,TESSY2,LC
2459169.581536624,0.990379275650044,0.0026003909,TESSY2,LC
2459169.5829254743,0.9866356265230006,0.0025973264,TESSY2,LC
2459169.584314325,0.985939678374479,0.0025957718,TESSY2,LC
2459169.585703176,0.9861656412220716,0.0025960098,TESSY2,LC
2459169.587092027,0.9887956350711752,0.0025983658,TESSY2,LC
2459169.5884808777,0.9866956498893176,0.0025972007,TESSY2,LC
2459169.5898697283,0.9890104557036132,0.0025961171,TESSY2,LC
2459169.5912585794,0.9905829524918188,0.0026025728,TESSY2,LC
2459169.5926474305,0.986116840259906,0.0025939676,TESSY2,LC
2459169.594036281,0.9860028190041424,0.0025962095,TESSY2,LC
2459169.595425132,0.9878574287362626,0.0025952661,TESSY2,LC
2459169.596813983,0.9876389194351908,0.0025990994,TESSY2,LC
2459169.598202834,0.989956781110758,0.0025986447,TESSY2,LC
2459169.5995916845,0.9875518037644972,0.0025968465,TESSY2,LC
2459169.600980536,0.9857926973882594,0.0025977951,TESSY2,LC
2459169.6023693862,0.9849172419846312,0.0025945199,TESSY2,LC
2459169.6037582373,0.984183757554402,0.0025951813,TESSY2,LC
2459169.605147088,0.9868261641023912,0.002596762,TESSY2,LC
2459169.6065359386,0.99090486161173,0.0025984242,TESSY2,LC
2459169.6079247897,0.9928534701087828,0.0026002168,TESSY2,LC
2459169.6093136407,0.9910481895841085,0.0026044277,TESSY2,LC
2459169.610702492,0.9955269000396064,0.0026020475,TESSY2,LC
2459169.612091342,0.9960188914753833,0.0026006545,TESSY2,LC
2459169.613480193,0.9893104638907352,0.0025974542,TESSY2,LC
2459169.614869044,0.9899371672867616,0.002596562,TESSY2,LC
2459169.616257895,0.9919687016671834,0.0025995639,TESSY2,LC
2459169.6176467454,0.9907582070183848,0.0026007374,TESSY2,LC
2459169.6190355965,0.9903806933579308,0.0025989073,TESSY2,LC
2459169.620424447,0.9902509006621888,0.002598003,TESSY2,LC
2459169.621813298,0.9894362489434548,0.0026021458,TESSY2,LC
2459169.623202149,0.9938932182024938,0.0025997099,TESSY2,LC
2459169.6245909994,0.9895815584281102,0.0025982,TESSY2,LC
2459169.6259798505,0.9942341496283136,0.0026042366,TESSY2,LC
2459169.6273687016,0.993329441801576,0.0026014976,TESSY2,LC
2459169.628757552,0.9947562249460756,0.0026010259,TESSY2,LC
2459169.630146403,1.000263089056889,0.0026047137,TESSY2,LC
2459169.631535254,1.000951904143465,0.0026061533,TESSY2,LC
2459169.6329241046,0.9977691602015896,0.0026031763,TESSY2,LC
2459169.634312955,0.9992222972311552,0.002608205,TESSY2,LC
2459169.6357018063,1.0023172552346002,0.0026079251,TESSY2,LC
2459169.637090657,1.0029437742104814,0.0026045546,TESSY2,LC
2459169.638479508,0.999400924161244,0.0026034941,TESSY2,LC
2459169.6398683586,1.0027860150810948,0.0026065402,TESSY2,LC
2459169.641257209,1.0028754369753543,0.0026099838,TESSY2,LC
2459169.6426460603,1.001842459839836,0.002608032,TESSY2,LC
2459169.644034911,0.9982877236685168,0.0026066771,TESSY2,LC
2459169.6454237616,1.00384240847528,0.0026102453,TESSY2,LC
2459169.6468126127,1.004634034241814,0.0026095253,TESSY2,LC
2459169.648201464,0.999452360972192,0.0026037463,TESSY2,LC
2459169.6495903144,1.0003998886781442,0.0026070431,TESSY2,LC
2459169.650979165,0.9998210173257018,0.0026089619,TESSY2,LC
2459169.652368016,1.0038656469353158,0.0026057092,TESSY2,LC
2459169.6537568667,1.001491877514508,0.0026048648,TESSY2,LC
2459169.6551457173,0.9989580490214408,0.0026036156,TESSY2,LC
2459169.656534568,0.9985211914991714,0.0026045367,TESSY2,LC
2459169.6579234186,1.002677974899583,0.0026087489,TESSY2,LC
2459169.6593122697,0.9989742292459768,0.0026061523,TESSY2,LC
2459169.6607011203,1.000814544546316,0.0026093398,TESSY2,LC
2459169.662089971,1.001608180758612,0.0026076643,TESSY2,LC
2459169.663478822,1.001014217932385,0.0026055516,TESSY2,LC
2459169.6648676726,0.998395626001574,0.002604895,TESSY2,LC
2459169.666256524,0.9990599750083292,0.0026052396,TESSY2,LC
2459169.6676453743,0.9957873749389666,0.002603041,TESSY2,LC
2459169.669034225,1.0028921757734115,0.0026109451,TESSY2,LC
2459169.670423076,1.0019865175259524,0.0026063262,TESSY2,LC
2459169.671811926,1.0018321601994282,0.002604252,TESSY2,LC
2459169.6732007773,1.0019394037707736,0.0026074946,TESSY2,LC
2459169.674589628,0.9990901382654206,0.0026057684,TESSY2,LC
2459169.6759784785,0.9967802736352128,0.0026047176,TESSY2,LC
2459169.6773673296,1.0011062399305342,0.0026042417,TESSY2,LC
2459169.67875618,1.0064942870931186,0.0026075426,TESSY2,LC
2459169.680145031,0.9972140951723034,0.0026045498,TESSY2,LC
2459169.681533882,1.000823284117185,0.0026076788,TESSY2,LC
2459169.682922733,1.0029938339444735,0.002608988,TESSY2,LC
2459169.684311583,1.0026294846631925,0.0026072322,TESSY2,LC
2459169.685700434,0.9995015362324438,0.0026081691,TESSY2,LC
2459169.687089285,1.0008191886803366,0.0026039111,TESSY2,LC
2459169.6884781355,0.9995607420165962,0.0026036976,TESSY2,LC
2459169.689866986,1.0012179961791914,0.002605614,TESSY2,LC
2459169.6912558367,1.0019967512296548,0.0026073761,TESSY2,LC
2459169.6926446874,0.9992607070945152,0.0026067772,TESSY2,LC
2456927.791968,-13011.7,11.0,HARPS,RV
2456929.8352075,-13011.6,10.0,HARPS,RV
2456948.6743674,-13024.7,10.0,HARPS,RV
2456949.6598586,-13018.6,11.0,HARPS,RV
2456951.7476108,-12987.8,6.7,HARPS,RV
2456953.7670342,-13004.5,6.2,HARPS,RV
2456952.740441,-12998.9,7.2,HARPS,RV
2456957.864935,-13003.9,15.1,HARPS,RV
2456958.7249948,-13002.5,9.2,HARPS,RV
2456997.7037723,-13010.5,6.7,HARPS,RV
2456999.7298963,-12998.7,7.2,HARPS,RV
2457032.6121952,-13020.5,3.9,HARPS,RV
2457033.5827255,-12981.8,13.5,HARPS,RV
2457034.602241,-13001.7,11.0,HARPS,RV
2457035.5856299,-13002.5,10.0,HARPS,RV
2460277.6504624,-13012.2,7.8,HARPS,RV
2460280.6873046,-13010.4,9.2,HARPS,RV
2456955.7018086,-13028.2,5.1,HARPS,RV
2456959.7287478,-13021.8,7.8,HARPS,RV
2456959.7451835,-13014.5,6.2,HARPS,RV
2456959.7003565,-13014.7,7.8,HARPS,RV
2456959.7144885,-13004.7,8.5,HARPS,RV
2456959.7625798,-13018.9,8.4,HARPS,RV
2460164.73814818,-13002.8430289388,2.5179022738124,ESPRESSO,RM
2460164.74496593,-13005.6542315424,4.095054948270801,ESPRESSO,RM
2460164.78617266,-13007.094674791899,3.0916332330835,ESPRESSO,RM
2460164.7949826,-13003.4671220775,3.1618834936673,ESPRESSO,RM
2460164.80610715,-13001.658604242699,3.4802296663475,ESPRESSO,RM
2460164.83002167,-13000.0435509244,2.3067610422863,ESPRESSO,RM
2460164.84012124,-12997.888681381699,1.5573852935405998,ESPRESSO,RM
2460164.84973774,-13001.581191032401,2.0736202300292996,ESPRESSO,RM
2460164.85718486,-13003.3106218255,1.9446017056139,ESPRESSO,RM
2460164.8648412,-13004.1469848376,2.2247302475998,ESPRESSO,RM
2460164.87238614,-12998.919453218701,2.0154187104096,ESPRESSO,RM
2460164.87985815,-12999.6904148418,2.2244900856739,ESPRESSO,RM
2460164.88747513,-13001.6742535244,2.1160547531795997,ESPRESSO,RM
2460164.89478331,-13004.4802341563,2.2261093659733,ESPRESSO,RM
2460164.90281973,-13006.5290992309,2.0671803944261,ESPRESSO,RM
2460164.91010714,-13006.1795135794,1.7161129240299,ESPRESSO,RM
2460164.91779011,-13004.5828093809,1.6648340712428,ESPRESSO,RM
2460164.9234247,-13006.3200608872,2.6411585430227,ESPRESSO,RM
